Parameter_ID,Form,Comment,Loan,Source,Pages,Ultimate source,Glottocode,Name,Language_ID
4,okum-okum,,FALSE,Galis1955,p.168,,sout2941,Awju Sjiagha,sout2941-1
5,bed-afi-komè,,FALSE,Galis1955,p.168,,sout2941,Awju Sjiagha,sout2941-1
10,se,,FALSE,Galis1955,p.168,,sout2941,Awju Sjiagha,sout2941-1
1,isio,,FALSE,Galis1955,p.168,,sout2941,Oser,sout2941-2
2,okoma,,FALSE,Galis1955,p.168,,sout2941,Oser,sout2941-2
3,okomisio,,FALSE,Galis1955,p.168,,sout2941,Oser,sout2941-2
4,okomokom,,FALSE,Galis1955,p.168,,sout2941,Oser,sout2941-2
5,bisia,,FALSE,Galis1955,p.168,,sout2941,Oser,sout2941-2
1,iʃijo,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
2,ˈokuma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
3,ˈokumʃijo,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
4,ˈokumɑ xamokuma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
5,ˈbidaɣaɸe ˈburoma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
6,bidaɣaɸe ˈburoma bidotoro iʃo,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
7,bidaɣaɸe ˈburoma bidotoro okuma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
8,bidaɣaɸe ˈburoma bidotoro okumʃo,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
9,bidaɣaɸe ˈburoma bidotoro oku-maga xamokuma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
10,bidaɣajɛɸe ˈburoma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
20,bidaɣajɛɸe buroma kitoai̯ɸe buroma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Konebi (Jas),sout2941-3
1,iːska,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
2,ˈokuma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
3,okuˈmiska,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
4,ˈokumɑ xɑm okumɑ,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
5,bidoaˈɸe buroma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
6,bidoaɸe buroma xambido toroiska koroma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
7,bidoaɸe buroma bidotoro okuma koroma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
8,bidoaɸe buroma xam bidotoro okumiske,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
9,bidoaɸe buroma xam bidotoro okumaxaɑm okuma koroma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
10,bidotoaɸe buroma,,FALSE,Lebold2013,p.43,,sout2941,South Awyu/Yeloba,sout2941-4
1,vohaiqa,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
2,taaraqanta,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
3,taaraqanta vohaiqa,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
4,taaraqanta taaraqanta,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
5,kauqu-ru,‘hand-diminutive’,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
6,kauquru hini kauqu vohaiqa,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
7,kauquru hini kauqu taaraqanta,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
10,kauqu-tanta,‘hand(s)-two’,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
11,kauqutanta aiguni vohaiqa,,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
20,vohaiqa vaiinti,‘one man’,FALSE,Lean1986Vol08,p.40,IMP/SIL Questionnaire (1978),sout2943,Tairora (from IMP/SIL),sout2943-1
1,bohaia,,FALSE,Lean1986Vol08,p.40,S.I.L word list (1976). Village: Ontabura,sout2943,Tairora (Ontabura village),sout2943-2
2,taraia,,FALSE,Lean1986Vol08,p.40,S.I.L word list (1976). Village: Ontabura,sout2943,Tairora (Ontabura village),sout2943-2
3,tarau bohau,,FALSE,Lean1986Vol08,p.40,S.I.L word list (1976). Village: Ontabura,sout2943,Tairora (Ontabura village),sout2943-2
4,taraia taraia,,FALSE,Lean1986Vol08,p.40,S.I.L word list (1976). Village: Ontabura,sout2943,Tairora (Ontabura village),sout2943-2
5,bohagau uru,‘gau’ = ‘hand’,FALSE,Lean1986Vol08,p.40,S.I.L word list (1976). Village: Ontabura,sout2943,Tairora (Ontabura village),sout2943-2
10,gau uruhanta,,FALSE,Lean1986Vol08,p.40,S.I.L word list (1976). Village: Ontabura,sout2943,Tairora (Ontabura village),sout2943-2
1,nau,,FALSE,Ray1912,p.340,,sout2949,Kiwai,sout2949-1
2,netewa,,FALSE,Ray1912,p.340,,sout2949,Kiwai,sout2949-1
3,netewa-nau,,FALSE,Ray1912,p.340,,sout2949,Kiwai,sout2949-1
4,netewa-netewa,,FALSE,Ray1912,p.340,,sout2949,Kiwai,sout2949-1
1,nau,,FALSE,Ray1912,pp.340-341,,sout2949,Mowata,sout2949-2
2,netoa,,FALSE,Ray1912,pp.340-341,,sout2949,Mowata,sout2949-2
1,nau,,FALSE,Lean1986Vol12,p.86,SIL Word List (1975); compiled at Daru.,sout2949,Southern Kiwai (Daru dialect),sout2949-3
2,netewa,,FALSE,Lean1986Vol12,p.86,SIL Word List (1975); compiled at Daru.,sout2949,Southern Kiwai (Daru dialect),sout2949-3
3,netewa naubi,2 + 1,FALSE,Lean1986Vol12,p.86,SIL Word List (1975); compiled at Daru.,sout2949,Southern Kiwai (Daru dialect),sout2949-3
4,netewa netewa,2 + 2,FALSE,Lean1986Vol12,p.86,SIL Word List (1975); compiled at Daru.,sout2949,Southern Kiwai (Daru dialect),sout2949-3
5,nau tu,‘one hand’,FALSE,Lean1986Vol12,p.86,SIL Word List (1975); compiled at Daru.,sout2949,Southern Kiwai (Daru dialect),sout2949-3
10,netewa tu,‘two hands’,FALSE,Lean1986Vol12,p.86,SIL Word List (1975); compiled at Daru.,sout2949,Southern Kiwai (Daru dialect),sout2949-3
1,au,,FALSE,Codrington1885,p.222,,sout2949,Fly River,sout2949-4
2,etoa,,FALSE,Codrington1885,p.222,,sout2949,Fly River,sout2949-4
3,netoa-nau,,FALSE,Codrington1885,p.222,,sout2949,Fly River,sout2949-4
4,netoa-netoa,,FALSE,Codrington1885,p.222,,sout2949,Fly River,sout2949-4
1,saʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
2,duo,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
3,talu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
4,apat,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
5,limo,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
6,onom,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
7,tujuʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
8,waluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
9,siam,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
10,səpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
11,səbəlas,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
20,duompuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
30,talumpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
40,apatpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
100,səratus,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
200,duoratus,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
1000,səribu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Kalabakan,sout3241-1
1,saʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
1,sinan,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
1,səlimpung,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
2,duo,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
3,talu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
4,apat,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
5,limo,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
6,onom,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
7,tujuʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
8,waluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
9,siam,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
10,səpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
11,səpuluʔ sinan,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
20,duompuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
30,talumpulu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
40,apatpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
100,səratus,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
200,duo ratus,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
1000,səribu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Malinau,sout3241-2
1,sinan,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
2,duo,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
3,talu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
4,apat,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
5,limo,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
6,onom,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
7,tujuʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
8,waluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
9,siam,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
10,səpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
11,səbəlas,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
20,duompuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
30,talumpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
40,apatpuluʔ,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
100,saratus,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
200,duo ratus,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
1000,səribu,,FALSE,Lobel2016,pp.234-239,,sout3241,Tidung Mensalong,sout3241-3
1,mogulk,,FALSE,Smits1994,pp.210-212,,sowa1245,Waina,sowa1245-1
2,samboga,,FALSE,Smits1994,pp.210-212,,sowa1245,Waina,sowa1245-1
3,samba monggo,,FALSE,Smits1994,pp.210-212,,sowa1245,Waina,sowa1245-1
1,(s/h)a(t)thu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
2,duuva,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
3,thiiga,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
4,ùmpath,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
5,liima,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
6,ìnnam,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
7,thuuju,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
8,dhlaapan,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
9,sbiilan,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
10,spuulu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
11,subblas,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
12,dooblas,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
13,thigabla,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
20,duvapulu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
21,duvapulsatthu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
22,duvapulduuva,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
23,duvapulthiiga,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
30,thigapulu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
40,mpathpulu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
90,sbilanpulu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
100,sraathus,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
200,duuva raathus,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
300,thiiga raathus,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
1000,sriibu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
2000,duuva riibu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
3000,thiiga riibu,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
26452,duvapulu ìnnam riibu ùmpath raathus limapulu duuva,,FALSE,Nordhoff2009,p.242,,sril1245,Upcountry Sri Lanka Malay,sril1245-1
1,mutero,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
2,èri(bo),,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
2,eri(wo),,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
3,èribo(bo)naguare,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
4,èrièridjare,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
5,mewoguare,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
6,mewoguare-mutero,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
7,mewoguare-èri,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
8,mewoguare-èrinaguare,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
9,mewoguare-èrièridjare,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
10,mewowasudjare,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
11,mewowasudjare-mutero,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
20,nedjare-iragiro,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
30,nadjare-iragiro-mewowasu-djari,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
40,èridjare-iragiro,,FALSE,Galis1955,p.136,,suab1238,Sámálèk,suab1238-1
1,regha,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
2,ghewo,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
3,gheto,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
4,ghevari,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
5,ghelima,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
6,ghewona,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
7,ghepiri,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
8,ghewa,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
9,ghesiwo,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
10,yowara,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
20,yoiwo,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
30,yoto,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
40,yovari,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
100,jangari,,FALSE,Lean1986Vol06,p.112,1 CSQ. Village: Nanhill (Griffin Point).,sude1239,Sud-Est,sude1239-1
1,ambe-rea,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
2,dege-o,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
3,dogo-tu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
4,doga-varu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
5,dogo-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
6,dogo-ono,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
7,dogo-piri,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
8,dogo-wa,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
9,dogo-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
10,ye-oro,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
20,ö-eu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
30,ö-tu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
40,ö-varu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
50,ö-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
60,ö-na,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
70,ö-pirü,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
80,ö-a,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
90,ö-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
100,ngangaru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: East of North Coast,sude1239-2
1,zega,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
2,ge-wo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
3,ö-to,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
4,ö-varu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
5,ö-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
6,ö-wona,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
7,ö-piru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
7,wa-pira,(Piron Island),FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
8,ö-wa,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
9,ö-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
10,ye-woro,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
20,zewo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
20,dewo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
20,duiwo,(Piron Island),FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
30,zeto,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
30,deto,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
40,devaru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
50,ze-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
50,de-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
60,ze-wona,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
60,de-wona,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
70,ze-piru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
70,de-piru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
80,ze-owa,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
80,deo-wa,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
90,ze-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
90,de-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
100,mdangaru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Griffin Point and Piron Island,sude1239-3
1,rega,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
1,emberea,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
2,döge-wo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
3,döga-to,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
4,döga-varu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
5,döga-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
6,dög-ono,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
7,döga-piru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
8,döga-wa,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
9,dö-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
10,dö-roro,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
20,de-wu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
30,de-to,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
40,de-varo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
50,de-lima,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
60,de-ono,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
70,de-piru,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
80,de-siva,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
90,de-siwo,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
100,mdaharu,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: Juru and Pantava,sude1239-4
1,rewa,,FALSE,Ray1938EasternLouisiade,p.374,,sude1239,Tagula: North-East,sude1239-5
